Cid	Smiles	Name	Formula	Term_List	TreeIds
31255	C[N+](C)(C)CCO.[OH-]	Choline	C5H15NO2	['Nootropic Agents']	['D27.505.954.427.637']
131601	CCOP(=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Br)C#N)OCC	4-diethoxyphosphorylmethyl-N-(4-bromo-2-cyanophenyl)benzamide	C19H20BrN2O4P	['Hypolipidemic Agents', 'Hypolipidemic Agents']	['D27.505.519.186.071;D27.505.954.557.500', 'D27.505.519.186.071;D27.505.954.557.500']
213040	C1CN(CCN1CC(COC2=CC=CC3=C2C=CC=N3)O)C(=O)C(C4=CC=CC=C4)C5=CC=CC=C5	dofequidar	C30H31N3O3	['Antineoplastic Agents']	['D27.505.954.248']
86289437	CCC1(CC(C2=C(C1C(=O)OC)C=C3C(=C2[O-])C(=O)C4=C(C3=O)C=CC=C4O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)[NH+](C)C)O	Aclarubicin	C42H53NO15	['Topoisomerase II Inhibitors', 'Topoisomerase II Inhibitors', 'Antibiotics, Antineoplastic']	['D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.954.248.106']
65941	COC1=C(C=C(C=C1)C2CCN(CC2)CCC3CCOC4=CC=CC=C34)OC	terikalant	C24H31NO3	['Anti-Arrhythmia Agents']	['D27.505.954.411.097']
54686841	CCC(C(=O)NCC=CC=C(C)C(C(C)C1C(C(C(O1)C=CC=CC=C(C)C(=C2C(=O)C=CN(C2=O)C)O)O)O)OC)C3(C(C(C(C(O3)C=CC=CC)(C)C)OC4C(C(C(C(O4)C)OC5C(C(C(C(O5)C)OC)O)OC)OC)O)O)O	efrotomycin	C59H88N2O20	['Anti-Bacterial Agents']	['D27.505.954.122.085']
56841900	CC(C)CC(C(=O)NC(CCSC)C(=O)O)NC(=O)C(CC1=CN=CN1)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CN=CN4)NC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)C5CCCN5C(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C7CCCN7C(=O)C(C)N	Gastrin-Releasing Peptide	C126H197N37O32S2	['Gastrointestinal Agents']	['D27.505.954.483']
82146	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C	bexarotene	C24H28O2	['Anticarcinogenic Agents', 'Anticarcinogenic Agents']	['D27.505.696.706.018;D27.505.954.248.125;D27.720.799.018', 'D27.505.696.706.018;D27.505.954.248.125;D27.720.799.018']
91499	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(CS(=O)(=O)O)S(=O)(=O)O	Prochlorperazine	C22H30ClN3O6S3	['Dopamine Antagonists', 'Dopamine Antagonists', 'Antipsychotic Agents', 'Antipsychotic Agents', 'Antipsychotic Agents', 'Antiemetics', 'Antiemetics', 'Antiemetics']	['D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200']
656576	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)O)C(=O)O)C[N+]4=CC=C(C=C4)C(=O)N	Cefsulodin	C22H21N4O8S2+	['Anti-Bacterial Agents']	['D27.505.954.122.085']
21955	CCCC[NH2+]CC(C1=CC=C(C=C1)O)O.CCCC[NH2+]CC(C1=CC=C(C=C1)O)O.[O-]S(=O)(=O)[O-]	bamethan	C24H40N2O8S	['Vasodilator Agents']	['D27.505.954.411.918']
76964655	CN1CCCN=C1C=CC2=CC(=CC=C2)O.C(C(C(=O)O)O)(C(=O)O)O	oxantel	C17H22N2O7	['Antinematodal Agents']	['D27.505.954.122.250.075.080']
26534	CCNC1(CCCCC1=O)C2=CC=CS2.Cl	Tiletamine	C12H18ClNOS	['Anticonvulsants']	['D27.505.954.427.080']
65202	CCNC1=C(C=C2C(=C1)OC3=CC(=[NH+]CC)C(=CC3=C2C4=CC=CC=C4C(=O)OCC)C)C.[O-]Cl(=O)(=O)=O	rhodamine 6G	C28H31ClN2O7	['Antineoplastic Agents']	['D27.505.954.248']
53626	C1=CC=C(C=C1)CCC2=CC=C(C=C2)C(CN3C=CN=C3)O	denzimol	C19H20N2O	['Anticonvulsants']	['D27.505.954.427.080']
72393	C1C(C(C(C(C1NC(=O)C(CCN)O)O)OC2C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CN)O)O)N)N	Butirosin Sulfate	C21H41N5O12	['Anti-Bacterial Agents']	['D27.505.954.122.085']
219121	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC(=O)O)O)C)O.O	cortisol succinate	C25H36O9	['Anti-Inflammatory Agents']	['D27.505.954.158']
122130713	CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(=O)N)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)NC(CC5=CN=CN5)C(=O)NC(CC(=O)N)C(=O)NC(CC6=CC=CC=C6)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CO)N	Teriparatide	C181H291N55O51S2	['Bone Density Conservation Agents']	['D27.505.696.242']
97297	C1=C(C2=C(N1C3C(C(C(O3)CO)O)O)N=CN=C2N)I	5-iodotubercidin	C11H13IN4O4	['Enzyme Inhibitors']	['D27.505.519.389']
10255	CC(=C)C1CNC(C1CC(=O)O)C(=O)O	Kainic Acid	C10H15NO4	['Antinematodal Agents']	['D27.505.954.122.250.075.080']
9884639	CCCN=C1C=CN(C2=C1C=CC(=C2)Cl)CC3=CC=CC=C3.Cl	WIN 17317-3	C19H20Cl2N2	['Potassium Channel Blockers', 'Potassium Channel Blockers']	['D27.505.519.562.500;D27.505.954.411.645', 'D27.505.519.562.500;D27.505.954.411.645']
9798416	CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4C(=O)CO)C)O	alphadolone	C21H32O4	['Anesthetics', 'Anesthetics']	['D27.505.696.277.100;D27.505.954.427.210.100', 'D27.505.696.277.100;D27.505.954.427.210.100']
76963834	CC1=C(C=CC2=C1OC(=O)C(=C2[O-])NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O.CC1=C(C=CC2=C1OC(=O)C(=C2[O-])NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O.[Ca+2]	Novobiocin	C62H70CaN4O22	['Nucleic Acid Synthesis Inhibitors', 'Enzyme Inhibitors', 'Anti-Bacterial Agents']	['D27.505.519.389.675', 'D27.505.519.389', 'D27.505.954.122.085']
16126782	C1=CC=C2C=C(C=CC2=C1)SCCCCCCC(=O)NO	N-hydroxy-7-(2-naphthylthio)heptanamide	C17H21NO2S	['Histone Deacetylase Inhibitors']	['D27.505.519.389.360']
47652	CC1C2CCC(CC2C3=C(C=C(C=C3N1)OC(C)CCCC4=CC=CC=C4)OC(=O)C)O.Cl	nantradol	C27H36ClNO4	['Antiemetics', 'Antiemetics', 'Antiemetics', 'Analgesics', 'Analgesics']	['D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.850.014;D27.505.954.427.040', 'D27.505.696.663.850.014;D27.505.954.427.040']
45479748	COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F.C(=CC(=O)[O-])C(=O)[O-]	Fluvoxamine	C19H23F3N2O6-2	['Cytochrome P-450 CYP1A2 Inhibitors', 'Cytochrome P-450 CYP1A2 Inhibitors', 'Antidepressive Agents, Second-Generation', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors', 'Anti-Anxiety Agents', 'Anti-Anxiety Agents', 'Anti-Anxiety Agents']	['D27.505.389.500.120;D27.505.519.389.335.120', 'D27.505.389.500.120;D27.505.519.389.335.120', 'D27.505.954.427.700.122.050', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.696.277.950.015;D27.505.954.427.210.950.015;D27.505.954.427.700.872.015', 'D27.505.696.277.950.015;D27.505.954.427.210.950.015;D27.505.954.427.700.872.015', 'D27.505.696.277.950.015;D27.505.954.427.210.950.015;D27.505.954.427.700.872.015']
6869	CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C	Penicillin V	C16H18N2O5S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
76969470	CCN(CCCC(=O)C1CCCCC1)C(C)CC2=CC=C(C=C2)OC.CCN(CCCC(=O)C1CCCCC1)C(C)CC2=CC=C(C=C2)OC	secoverine	C44H70N2O4	['Parasympatholytics']	['D27.505.696.663.050.650']
73416962	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F	Fluoxetine	C34H36F6N2O2	['Antidepressive Agents, Second-Generation', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors', 'Serotonin Uptake Inhibitors']	['D27.505.954.427.700.122.050', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900', 'D27.505.519.562.437.850;D27.505.519.625.600.850;D27.505.519.625.850.900;D27.505.696.577.600.850;D27.505.696.577.850.900']
72474	CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F	grepafloxacin	C19H22FN3O3	['Topoisomerase II Inhibitors', 'Topoisomerase II Inhibitors', 'Anti-Bacterial Agents']	['D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.954.122.085']
24763066	C1CC(CCNC1)NC(=O)N2CCC3C2C(=O)N3S(=O)(=O)O	MK 8712	C12H20N4O5S	['beta-Lactamase Inhibitors', 'beta-Lactamase Inhibitors']	['D27.505.519.389.400;D27.505.954.122.085.516', 'D27.505.519.389.400;D27.505.954.122.085.516']
198716	CN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O	olpadronic acid	C5H15NO7P2	['Bone Density Conservation Agents']	['D27.505.696.242']
12314962	CC1C=CC=C(C(=O)NC2=CC(=O)C3=C4C(=C(C(=C3C2=O)O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C	Rifamycins	C37H45NO12	['Anti-Bacterial Agents']	['D27.505.954.122.085']
162743	CC(C)(C)NCC(COC1=C(C=CC(=C1)Cl)Cl)O.Cl	tobanum	C13H20Cl3NO2	['Antihypertensive Agents', 'Adrenergic beta-Antagonists', 'Adrenergic beta-Antagonists']	['D27.505.954.411.162', 'D27.505.519.625.050.200.200;D27.505.696.577.050.200.200', 'D27.505.519.625.050.200.200;D27.505.696.577.050.200.200']
5663	COC1=C(C=C(C=C1)C(=O)N2CCN(CC2)C3=CC4=C(C=C3)NC(=O)CC4)OC	vesnarinone	C22H25N3O4	['Phosphodiesterase Inhibitors', 'Cardiotonic Agents', 'Antiviral Agents', 'Antineoplastic Agents', 'Adjuvants, Immunologic']	['D27.505.519.389.735', 'D27.505.954.411.222;D27.720.799.080', 'D27.505.954.122.388', 'D27.505.954.248', 'D27.505.696.477.067']
5284394	CCCCCCCCCCCCCCCCCC(=O)[O-].CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)[NH+](C)C)O)(C)O)C)C)O)(C)O	erythromycin stearate	C55H103NO15	['Gastrointestinal Agents', 'Anti-Bacterial Agents']	['D27.505.954.483', 'D27.505.954.122.085']
101838920	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)N2CCCCC2C(=O)N1)CCCCCC(=NNC(=O)N)CC)CC3=CN(C4=CC=CC=C43)OC	SD-2007	C35H52N8O6	['Histone Deacetylase Inhibitors']	['D27.505.519.389.360']
64928	CC(C(=O)O)OC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl	fenofibric acid	C15H13ClO4	['Hypolipidemic Agents', 'Hypolipidemic Agents', 'Anticholesteremic Agents', 'Anticholesteremic Agents']	['D27.505.519.186.071;D27.505.954.557.500', 'D27.505.519.186.071;D27.505.954.557.500', 'D27.505.519.186.071.202;D27.505.954.557.500.202', 'D27.505.519.186.071.202;D27.505.954.557.500.202']
67108011	[H+].CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O.[Cl-]	Olopatadine Hydrochloride	C21H24ClNO3	['Histamine H1 Antagonists, Non-Sedating', 'Histamine H1 Antagonists, Non-Sedating', 'Anti-Allergic Agents', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.519.625.375.425.400.500;D27.505.696.577.375.425.400.500', 'D27.505.519.625.375.425.400.500;D27.505.696.577.375.425.400.500', 'D27.505.954.016', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030']
5353833	CNCCC=C1C2=CC=CC=C2COC3=CC=CC=C31	desmethyldoxepin	C18H19NO	['Antidepressive Agents, Tricyclic']	['D27.505.954.427.700.122.055']
3016754	CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br.Cl	bromopride	C14H23BrClN3O2	['Dopamine Antagonists', 'Dopamine Antagonists', 'Antiemetics', 'Antiemetics', 'Antiemetics']	['D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200', 'D27.505.696.663.050.030;D27.505.954.427.095;D27.505.954.483.200']
2551	C[N+](C)(C)CCOC(=O)N	Carbachol	C6H15N2O2+	['Analgesics, Non-Narcotic', 'Analgesics, Non-Narcotic', 'Cardiotonic Agents']	['D27.505.696.663.850.014.040;D27.505.954.427.040.100', 'D27.505.696.663.850.014.040;D27.505.954.427.040.100', 'D27.505.954.411.222;D27.720.799.080']
107930	CN1CCC2=CC(=C(C=C2C3C1CCC4=CC=CC=C34)O)Cl	ecopipam	C19H20ClNO	['Dopamine Antagonists', 'Dopamine Antagonists', 'Antipsychotic Agents', 'Antipsychotic Agents', 'Antipsychotic Agents']	['D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331']
137346	CC1(N=C(N=C(N1C2=CC=C(C=C2)CSC3=CC=CC=C3)N)N)C	4,6-diamino-1,2-dihydro-2,2-dimethyl-1-(4-phenylthiomethylphenyl)-1,3,5-triazine	C18H21N5S	['Folic Acid Antagonists']	['D27.505.519.389.350']
667466	CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	Chlorprothixene	C18H18ClNS	['Dopamine Antagonists', 'Dopamine Antagonists', 'Antipsychotic Agents', 'Antipsychotic Agents', 'Antipsychotic Agents']	['D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331']
40305	C[N+]1=CC2=CC(=C(C=C2C3=C1C4=CC(=C(C=C4C=C3)O)OC)OC)OC	fagaronine	C21H20NO4+	['Antineoplastic Agents, Phytogenic', 'Antineoplastic Agents']	['D27.505.954.248.179', 'D27.505.954.248']
122165	CCCNC(=O)C1C(O1)C(=O)NC(C(C)CC)C(=O)N2CCCC2C(=O)O	N-(3-propylcarbamoyloxirane-2-carbonyl)-isoleucyl-proline	C18H29N3O6	['Neuroprotective Agents', 'Neuroprotective Agents', 'Cysteine Proteinase Inhibitors']	['D27.505.696.706.548;D27.505.954.427.575', 'D27.505.696.706.548;D27.505.954.427.575', 'D27.505.519.389.745.325']
435439	CCN(CC)CCN1C2=C(C=CC(=C2)OC)C3=C1C4CC5C(CC(C(C5C(=O)OC)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC)CN4CC3	bietaserpine	C39H53N3O9	['Antihypertensive Agents']	['D27.505.954.411.162']
16129722	CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)CCCNC(=N)N)CC3=CC=C(C=C3)O)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(CSSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CC4=CC=C(C=C4)O)CCCNC(=N)N)CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)C)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CCCNC(=N)N)N)CC7=CC=CC=C7)CCCNC(=N)N)C(C)C	tachyplesin peptide, Tachypleus tridentatus	C100H152N34O19S4	['Anti-Infective Agents']	['D27.505.954.122']
37941	CCCCCOC1=CC=CC(=C1)NC(=O)OC2CCCCC2[NH+]3CCCC3.[Cl-]	pentacaine	C22H35ClN2O3	['Anti-Ulcer Agents', 'Anesthetics, Local', 'Anesthetics, Local', 'Anesthetics, Local']	['D27.505.954.483.203', 'D27.505.696.277.100.200;D27.505.696.663.850.025;D27.505.954.427.210.100.200', 'D27.505.696.277.100.200;D27.505.696.663.850.025;D27.505.954.427.210.100.200', 'D27.505.696.277.100.200;D27.505.696.663.850.025;D27.505.954.427.210.100.200']
69108	C1=COC(=C1)C(=O)N	diloxanide furoate	C5H5NO2	['Amebicides']	['D27.505.954.122.250.100.055']
9839499	C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O.[Na+]	Risedronate Sodium	C7H11NNaO7P2+	['Bone Density Conservation Agents', 'Calcium Channel Blockers', 'Calcium Channel Blockers']	['D27.505.696.242', 'D27.505.519.562.249;D27.505.954.411.192', 'D27.505.519.562.249;D27.505.954.411.192']
16052038	CCCCCCCCCCCCCCCC(=O)OC1C(C(C(OC1SC)C(C(C)Cl)NC(=O)C2CC(CN2C)CCC)O)O.Cl	clindamycin palmitate	C34H64Cl2N2O6S	['Protein Synthesis Inhibitors', 'Anti-Bacterial Agents']	['D27.505.519.389.760', 'D27.505.954.122.085']
39793	CCOP(=O)(C)SCCN(C(C)C)C(C)C	VX	C11H26NO2PS	['Cholinesterase Inhibitors', 'Cholinesterase Inhibitors', 'Cholinesterase Inhibitors']	['D27.505.519.389.275;D27.505.519.625.120.300;D27.505.696.577.120.300', 'D27.505.519.389.275;D27.505.519.625.120.300;D27.505.696.577.120.300', 'D27.505.519.389.275;D27.505.519.625.120.300;D27.505.696.577.120.300']
6604728	C1C(=O)N=C(N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-]	Dantrolene	C14H9N4O5-	['Muscle Relaxants, Central', 'Muscle Relaxants, Central', 'Muscle Relaxants, Central']	['D27.505.696.510;D27.505.696.663.700.600;D27.505.954.427.525', 'D27.505.696.510;D27.505.696.663.700.600;D27.505.954.427.525', 'D27.505.696.510;D27.505.696.663.700.600;D27.505.954.427.525']
60949	CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCC(=O)C3	KFM 19	C16H22N4O3	['Purinergic P1 Receptor Antagonists', 'Purinergic P1 Receptor Antagonists']	['D27.505.519.625.725.400.100;D27.505.696.577.725.400.100', 'D27.505.519.625.725.400.100;D27.505.696.577.725.400.100']
10131132	COC(=O)C(CC1=CC(=C(C=C1)O)O)N.Cl	levodopa methyl ester	C10H14ClNO4	['Antiparkinson Agents']	['D27.505.954.427.090.050']
292331	C1=CC=C(C=C1)NC2=CC=C(C=C2)C(=O)O	fenamic acid	C13H11NO2	['Calcium Channel Blockers', 'Calcium Channel Blockers', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.519.562.249;D27.505.954.411.192', 'D27.505.519.562.249;D27.505.954.411.192', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030']
247	C[N+](C)(C)CC(=O)[O-]	Betaine	C5H11NO2	['Gastrointestinal Agents']	['D27.505.954.483']
5639	CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC	urapidil	C20H29N5O3	['Adrenergic alpha-1 Receptor Antagonists', 'Adrenergic alpha-1 Receptor Antagonists', 'Serotonin Receptor Agonists', 'Serotonin Receptor Agonists', 'Vasodilator Agents', 'Antihypertensive Agents']	['D27.505.519.625.050.200.100.100;D27.505.696.577.050.200.100.100', 'D27.505.519.625.050.200.100.100;D27.505.696.577.050.200.100.100', 'D27.505.519.625.850.800;D27.505.696.577.850.800', 'D27.505.519.625.850.800;D27.505.696.577.850.800', 'D27.505.954.411.918', 'D27.505.954.411.162']
459967	CCC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	PD 161148	C20H24FN3O4	['Topoisomerase II Inhibitors', 'Topoisomerase II Inhibitors']	['D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.519.389.892.750;D27.505.954.248.794.750']
77619	C1CN(CCN1)C2=CC=CC=C2.Cl.Cl	phenylpiperazine	C10H16Cl2N2	['Psychotropic Drugs', 'Adrenergic alpha-Antagonists', 'Adrenergic alpha-Antagonists']	['D27.505.954.427.700', 'D27.505.519.625.050.200.100;D27.505.696.577.050.200.100', 'D27.505.519.625.050.200.100;D27.505.696.577.050.200.100']
122116	COCCOCC(CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3	candoxatril	C29H41NO7	['Protease Inhibitors', 'Antihypertensive Agents']	['D27.505.519.389.745', 'D27.505.954.411.162']
92159	CC1C(OCCN1)C2=CC=CC=C2.Cl	Phenmetrazine	C11H16ClNO	['Sympathomimetics', 'Appetite Depressants', 'Central Nervous System Stimulants', 'Central Nervous System Stimulants']	['D27.505.696.663.050.870', 'D27.505.954.427.140.155', 'D27.505.696.282;D27.505.954.427.220', 'D27.505.696.282;D27.505.954.427.220']
54680693	CC1=CC(=C(N1C2=CC=CC=C2)C)C=CC3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C.CC1=CC(=C(N1C2=CC=CC=C2)C)C=CC3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)[O-])[O-])C(=O)O	pyrvinium	C75H70N6O6	['Anthelmintics']	['D27.505.954.122.250.075']
6433489	CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C.CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C	Escin	C110H172O48	['Cardiovascular Agents']	['D27.505.954.411']
40632	CC1=CN(C(=O)C=C1)C2=CC=CC=C2	pirfenidone	C12H11NO	['Antineoplastic Agents', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal', 'Analgesics', 'Analgesics']	['D27.505.954.248', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014;D27.505.954.427.040', 'D27.505.696.663.850.014;D27.505.954.427.040']
