CID	SMILES	Terms
73417352.0	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F.CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F.CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F.CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F.O.O.O.O.O.O	['Anti-Bacterial Agents', 'Topoisomerase II Inhibitors']
72761.0	C1CNC(=O)C(=O)N1	['Antibiotics, Antineoplastic']
5935.0	CN(CCCl)CCCl.Cl	['Alkylating Agents', 'Antineoplastic Agents, Alkylating']
107694.0	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O	['Androgen Antagonists']
9796735.0	CCCN=C1C=CN(C2=C1C=CC(=C2)Cl)CC3=CC=CC=C3	['Potassium Channel Blockers']
166548.0	CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC=C(C=C7)O)O)O)C(C)O)C)O)O)O	['Antifungal Agents']
6916005.0	C(=CC(=O)[O-])C(=O)[O-].[Ca+2]	['Enzyme Inhibitors']
123984.0	CCN(C1=CC=CC=C1)C2=CC(=NC)N(C(=N2)C)C	['Cardiotonic Agents', 'Cardiovascular Agents']
76966860.0	C1CNC(C2=CC(=C(C=C21)O)O)CC3=CC=C(C=C3)O.C1CNC(C2=CC(=C(C=C21)O)O)CC3=CC=C(C=C3)O	['Adrenergic beta-Agonists', 'Anti-Inflammatory Agents, Non-Steroidal', 'Cardiotonic Agents', 'Fibrinolytic Agents']
40903.0	CN1CCN(CC1)C(=O)OC2C3=C(C(=O)N2C4=NC5=C(C=C4)C=CC(=N5)Cl)SCCS3	['Anti-Anxiety Agents']
5284574.0	C1=C(C(=O)C(=CN1CC(=O)O)I)I.C(CO)NCCO	['Contrast Media']
24892771.0	CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co+2]	['Hematinics', 'Vitamin B Complex']
5311169.0	CC(=O)O.C1CCC2C(C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)C(CO)NC(=O)C(CC5=CC=CS5)NC(=O)CNC(=O)C6CC(CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)O)C(=O)NC(CCCN=C(N)N)C(=O)O	['Anti-Inflammatory Agents, Non-Steroidal']
3152.0	COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC	['Cholinesterase Inhibitors', 'Nootropic Agents']
4534.0	CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O	['Antioxidants', 'Cyclooxygenase Inhibitors', 'Lipoxygenase Inhibitors']
19143.0	CC1C2CC3=C(C1(CCN2CC4CC4)C)C=C(C=C3)O	['Analgesics, Non-Narcotic', 'Narcotic Antagonists']
3463.0	CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O	['Hypolipidemic Agents']
102710.0	CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C.Cl	['Central Nervous System Stimulants']
55918.0	C1CC(=O)NN=C1C2=CC=C(C=C2)N3C=CN=C3	['Cardiotonic Agents', 'Phosphodiesterase Inhibitors']
208908.0	CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl	['Antineoplastic Agents', 'Protein Kinase Inhibitors']
6918027.0	C(CN(CP(=O)(O)O)CP(=O)(O)O)N(CP(=O)(O)O)CP(=O)(O)O.[Sm]	['Analgesics, Non-Narcotic']
71960.0	CCOC1CC2(C(CCC3C2C(CC4(C3CCC4C(=O)C)C)N(C)C)CC1O)C	['Anesthetics']
57782.0	CC(CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C)O	['Adjuvants, Immunologic', 'Anti-Inflammatory Agents, Non-Steroidal', 'Immunosuppressive Agents', 'Radiation-Sensitizing Agents']
941361.0	C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F	['Anticonvulsants', 'Calcium Channel Blockers', 'Histamine H1 Antagonists', 'Vasodilator Agents']
9570985.0	CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-].[Na+].[Na+]	['Anti-Bacterial Agents']
61791.0	CCC(=O)N1C2=CC=CC=C2N(C1=O)C3CCN(CC3)CCC(C#N)(C4=CC=CC=C4)C5=CC=CC=C5	['Analgesics']
40854.0	COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3	['Anthelmintics', 'Antinematodal Agents']
4628.0	CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O	['Anti-Bacterial Agents', 'Anti-Infective Agents, Urinary', 'Topoisomerase II Inhibitors']
16130335.0	CC1=C2C(=O)NCC(=O)NC(C3=NC(=CS3)C4=NC(=CS4)C5=C(C=CC(=N5)C6=NC(=CS6)C7=NC(CO7)C(=O)N8CCCC8C(=O)N)C9=NC(=CS9)C(=O)NC(C3=NC(=C(S3)COC)C(=O)NC(C(=N2)S1)CC(=O)NC)C(C)C)C(C1=CC=CC=C1)O	['Anti-Bacterial Agents']
60778.0	C(C(=O)NCC(=O)O)NC(=O)CNC(=O)CS	['Radiopharmaceuticals']
31307.0	CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O	['Anti-Inflammatory Agents', 'Glucocorticoids']
33625.0	C1CN(CCC1NC(=O)C2=CC=CC=C2)CCC3=CNC4=CC=CC=C43	['Adrenergic alpha-1 Receptor Antagonists', 'Antihypertensive Agents']
65914.0	CC(C)OC(=O)C1=NC=C2C(=C1COC)C3=C(N2)C=CC(=C3)OCC4=CC=CC=C4	['Anti-Anxiety Agents', 'Anticonvulsants']
42883.0	CC(C)[NH+]1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3.[Cl-]	['Anti-Arrhythmia Agents']
104781.0	CC(C)(C)C12COP(=S)(OC1)OC2	['Convulsants']
683563.0	C1=CC=C(C=C1)C(=S)N	['Antitubercular Agents']
6443491.0	CC1(C=CC2=C(O1)C=CC(=C2)C=CC3=CC(=CC(=C3)OC)OC)C	['Glycoside Hydrolase Inhibitors']
188366.0	CCC=CCC1C(C=CC1=O)CCCCCCCC(=O)O	['Plant Growth Regulators']
6246.0	CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O.Cl.Cl	['Antimalarials']
122031.0	CC1(C(C(C2=C(O1)C=CC(=C2)C#N)N=C(NC#N)NC3=CC=C(C=C3)Cl)O)C	['Cardiotonic Agents', 'Vasodilator Agents']
13743295.0	C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.[Fe]	['Antifungal Agents']
130420.0	C1=CC=C(C=C1)CC(=O)NCP(=O)(O)OC2=CC=CC(=C2)C(=O)O	['beta-Lactamase Inhibitors']
9937686.0	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)CSC(=O)C4=CC=CO4)C(=O)O.Cl	['Anti-Bacterial Agents']
9931954.0	CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=CC(=CC(=C34)N2)F	['Poly(ADP-ribose) Polymerase Inhibitors']
122141.0	CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C.CNCC(C1=CC(=C(C=C1)O)O)O.CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC	['Anesthetics, Local']
123700.0	CCOC(=O)C1=NC=C2C(=C1COC)C3=C(N2)C=CC=C3OCC4=CC=CC=C4	['Anti-Anxiety Agents', 'Anticonvulsants']
68865.0	CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C	['Analgesics', 'Anti-Inflammatory Agents, Non-Steroidal']
25074888.0	CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CC=C(C=C5)Cl)NC(=O)C(CC6=CC=C(C=C6)Cl)NC(=O)C	['Hormone Antagonists']
162998.0	CC1=C(N=CN1)CSCCNC2=NC=C(C(=O)N2)CC3=CC4=C(C=C3)OCO4.Cl.Cl	['Anti-Ulcer Agents', 'Histamine H2 Antagonists']
122184.0	CC1(OCC(O1)COC(=O)C(CC2=CC=CC=C2)NC(CC3=CC=CC=C3)C(=O)NCCC(=O)O)C	['Analgesics', 'Protease Inhibitors']
3723.0	CC(=O)NCC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I	['Contrast Media']
151174.0	CC(C)C1=CN=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=CC(=NC=C3)C4=NNN=N4)OCCO)OC5=CC=CC=C5OC	['Vasodilator Agents']
68848.0	CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)NS(=O)(=O)N(C)C	['Antiparkinson Agents', 'Dopamine Agonists', 'Serotonin Antagonists']
16760394.0	CC(C)C(C(=O)NC(CC(=O)OC)C(=O)CF)NC(=O)C(CCC(=O)OC)NC(=O)C(CC(=O)OC)NC(=O)OCC1=CC=CC=C1	['Cysteine Proteinase Inhibitors']
720878.0	CCSC1=NC2=CC=CC=C2N1	['Adjuvants, Immunologic', 'Anticonvulsants', 'Antioxidants']
76969840.0	CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)C)O.CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)C)O	['Adrenergic beta-Antagonists']
56841904.0	CC1=CC=C(C=C1)C=CC2=CC=C(S2)S(=O)(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)O	['Matrix Metalloproteinase Inhibitors']
3371.0	C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F	['Anti-Inflammatory Agents']
3415.0	C(=O)(O)P(=O)(O)O	['Antiviral Agents', 'Reverse Transcriptase Inhibitors']
151742.0	C1CCC(C(C1)N)N.[Cl-].[Cl-].[Pt+2]	['Antineoplastic Agents', 'Trypanocidal Agents']
60791.0	CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)OC(=O)NC(=O)CCl)OC)C	['Angiogenesis Inhibitors', 'Antibiotics, Antineoplastic']
24806572.0	CC1COC2=C(C(=C(C3=C2N1C=C(C3=O)C(=O)O)N)F)N4CCN(CC4)C.Cl	['Anti-Bacterial Agents', 'Topoisomerase II Inhibitors']
5775429.0	C1=CC=C2C(=C1)C=CC(=NNC(=O)N)C2=O	['Hemostatics']
23682214.0	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=C)C(=O)[O-])C.[Na+]	['Anti-Bacterial Agents']
21826.0	CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)COC(=O)CC(C)(C)C)C)O)F)C)C	['Anti-Inflammatory Agents']
41022.0	CC(=O)O.C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F	['Anti-Arrhythmia Agents', 'Voltage-Gated Sodium Channel Blockers']
54726514.0	CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)[O-])CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O.[Na+]	['Anti-Bacterial Agents', 'Enzyme Inhibitors', 'Nucleic Acid Synthesis Inhibitors']
5150303.0	C(C[NH+](CC(=O)[O-])CC(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-].[Ca+2]	['Anticoagulants', 'Calcium Chelating Agents']
123679.0	CN1CCC2(CCN3CCC4=C(C3C2)OC5=CC=CC=C45)N(C1=O)C	['Adrenergic alpha-Antagonists']
107754.0	CCN(CC)N(N=O)[O-]	['Nitric Oxide Donors']
12559.0	CCCCCCCCCCCCCCCCCC(=O)O.CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O	['Anti-Bacterial Agents', 'Gastrointestinal Agents']
12620.0	CCCCCCCCCCCCCCCCCCCCCCO	['Antiviral Agents']
60511.0	CC(CC1=CC=CC=C1)(C2=CC=CC=C2)NC(=O)CN	['Anticonvulsants', 'Neuroprotective Agents']
10107.0	CCOP(=O)(OCC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl	['Cholinesterase Inhibitors']
450484.0	CC1=C(C(=CC=C1)C)NC(=O)CN(CC(=O)O)CC(=O)O.[Tc]	['Radiopharmaceuticals']
4450.0	CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3	['Analgesics, Non-Narcotic']
104865.0	CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC	['Antihypertensive Agents', 'Endothelin Receptor Antagonists']
5649.0	CC1C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)O1)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C	['Anti-Bacterial Agents']
8230.0	C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N	['Hemostatics', 'Vasoconstrictor Agents']
114750.0	CN1C(=O)CC(NC1=O)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)N	['Nootropic Agents']
25889.0	CC1(N=C(N=C(N1C2=CC(=C(C=C2)Cl)Cl)N)N)C	['Antimalarials', 'Folic Acid Antagonists']
38521.0	C1CCC2(CC1)OCC(O2)CN=C(N)N	['Antihypertensive Agents']
1243.0	CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)Br	['Dopamine Antagonists']
6437846.0	CN1C2=CC=CC=C2SC(C1=O)C3=C(C=CC(=C3)OC)OCCCN(C)CCOC4=CC5=C(C=C4)OCO5.C(=CC(=O)O)C(=O)O	['Anti-Arrhythmia Agents', 'Calcium Channel Blockers']
12835.0	COC1=CC2=C(C=C1)NC=C2CCO	['Anti-Anxiety Agents']
5488036.0	CCC1=C2C=C3C(=C(C(=N3)C(=C4C(C(C(=N4)C=C5C(=C(C(=CC(=C1C)N2)N5)C=C)C)C)CCC(=O)[O-])CC(=O)NC(CC(=O)[O-])C(=O)[O-])C(=O)[O-])C.[Na+].[Na+].[Na+].[Na+]	['Antineoplastic Agents', 'Photosensitizing Agents']
57269290.0	CC1=NS(=O)C=C1	['Anti-Infective Agents', 'Disinfectants']
37264.0	CC(C)(COC(=O)N1CCN(CC1)C2=NC3=C(C(=C(C=C3C(=N2)N)OC)OC)OC)O	['Adrenergic alpha-1 Receptor Antagonists', 'Antihypertensive Agents', 'Vasodilator Agents']
15004.0	CCCOC(=O)CC1=CC(=C(C=C1)OCC(=O)N(CC)CC)OC	['Anesthetics, Intravenous']
5312125.0	CC(CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F	['Adrenergic alpha-1 Receptor Antagonists', 'Urological Agents']
11960529.0	CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N	['Poly(ADP-ribose) Polymerase Inhibitors']
5486631.0	COC1=C2C3=C(CC4C5C3(CCN4CC=C)C(O2)C(C=C5)O)C=C1.Br	['Narcotic Antagonists']
129630523.0	C1=C(C=C(C(=C1O)O)O)C(=O)C(C=O)(C(C(=O)C2=CC(=C(C(=C2)O)O)O)(C(C(=O)C3=CC(=C(C(=C3)O)O)O)(C(C(=O)C4=CC(=C(C(=C4)O)O)O)(C(C(=O)C5=CC(=C(C(=C5)O)O)O)(C(=O)C6=CC(=C(C(=C6)O)O)O)O)O)O)O)O	['Glycoside Hydrolase Inhibitors']
30964.0	CCC1(C(=O)NC(=O)NC1=O)CC=C2CCCCC2	['Anticonvulsants', 'Convulsants']
5362408.0	C1=CC2=C3C(=C1NCCCN)C(=C4C(=O)C=CC(=O)C4=C3NN2CC[NH2+]CCO)O.[Cl-]	['Antineoplastic Agents']
120608.0	CC1C(OCCN1C)C2=CC=CC=C2.C(C(C(=O)O)O)(C(=O)O)O	['Central Nervous System Stimulants']
71308584.0	CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3.CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3	['Antineoplastic Agents', 'Estrogen Antagonists']
32170.0	CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC	['Anesthetics, Local']
122295.0	CC(=CCOC1=C2CCN(CCC2=C(C=C1)Cl)C)C	['Adrenergic alpha-Antagonists']
5462570.0	C(=CC(=O)[O-])C(=O)[O-].[K+].[K+]	['Enzyme Inhibitors']
107895.0	COC1=CC=C(C=C1)C2=NN(C(=N)C=C2)CCCC(=O)O.Br	['GABA Antagonists']
441364.0	CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O.Cl	['Analgesics, Opioid', 'Narcotic Antagonists', 'Narcotics']
121882.0	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)CS(=O)(=O)[O-].C[N+]1(CCCCC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N.COC(=O)C1=C(C=CC(=C1)OCCN2CCCCC2)C(=O)C3=CC=CC=C3.[Na+].[Br-]	['Analgesics', 'Parasympatholytics']
441129.0	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O.O.O.O	['Anti-Bacterial Agents']
68755.0	CN(C)C1=C(C=C(C=C1OC)CC2=CN=C(N=C2N)N)OC	['Folic Acid Antagonists']
46878377.0	CC(C(=O)SCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+])O	['Antineoplastic Agents']
4129546.0	C1CN(CC2=C1SC=C2)C(C3=CC=CC=C3Cl)C(=O)O	['Platelet Aggregation Inhibitors']
11273.0	CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O	['Antineoplastic Agents']
101514723.0	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(C[P+](O)(O)[O-])O)O)O)N=C(N=C2[O-])N.[Na+]	['Antiviral Agents']
114875.0	CCCN(CCC1=CC=CC=C1)CCC2=CC(=CC=C2)O.Cl	['Dopamine Agonists']
9940864.0	CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O.C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl	['Angiotensin II Type 1 Receptor Blockers', 'Antihypertensive Agents']
21120111.0	CC1(C(N2C(S1)C(C2=O)I)C(=O)[O-])C	['Enzyme Inhibitors', 'beta-Lactamase Inhibitors']
2063.0	COC1=CC=C(C=C1)C=C(C#N)C#N	['Antineoplastic Agents', 'Enzyme Inhibitors']
6440510.0	CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24.C(=CC(=O)O)C(=O)O	['Antipsychotic Agents']
33572.0	CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O	['Adrenergic beta-2 Receptor Agonists', 'Sympathomimetics', 'Tocolytic Agents']
54841.0	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2	['Adrenergic Uptake Inhibitors']
76956259.0	CCCC(=O)NC1=C(C=C(C(=C1I)CC(CC)C(=O)O)I)I.CCCC(=O)NC1=C(C=C(C(=C1I)CC(CC)C(=O)O)I)I	['Contrast Media']
5631.0	CC12CCC3C(C1CCC2NCCCCCCN4C(=O)C=CC4=O)CCC5=C3C=CC(=C5)OC	['Phosphodiesterase Inhibitors', 'Platelet Aggregation Inhibitors']
5212.0	CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C	['Urological Agents', 'Vasodilator Agents']
20333624.0	C1=CC(=CN=C1)CO.F	['Vasodilator Agents']
2724163.0	C1=CC=C(C=C1)[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.[Br-]	['Antineoplastic Agents']
54477.0	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2OC)Br)OC	['Antipsychotic Agents', 'Dopamine Antagonists']
1202.0	CCCCCC(C=CC1CC2CC(C2)C1CC=CCCCC(=O)O)O	['Platelet Aggregation Inhibitors', 'Vasoconstrictor Agents']
9913172.0	CC(C)C1=C(C(=C(C(=N1)C(C)C)C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)COC.[Na]	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']
4427.0	CC1=CC=C(C=C1)S(=O)(=O)NC(CCCCN)C(=O)CCl	['Alkylating Agents', 'Protein Synthesis Inhibitors', 'Serine Proteinase Inhibitors']
6364626.0	CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)[O-])O2)O)O.[Na+]	['Antihypertensive Agents', 'Platelet Aggregation Inhibitors']
16130957.0	CCNC(=NCCCCC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN=C(NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC	['Hormone Antagonists']
27287.0	CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2]	['Enzyme Inhibitors']
28718.0	CC1=C(C=CC=C1Cl)NC2=C(C=CC=N2)C(=O)O	['Anti-Inflammatory Agents, Non-Steroidal']
3158.0	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	['Antidepressive Agents, Tricyclic', 'Histamine Antagonists']
71306478.0	C(CN)C(O)(P(=O)(O)O)P(=O)([O-])[O-].O.O.O.O.O.[Na+].[Na+]	['Bone Density Conservation Agents']
76962025.0	C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5	['Adjuvants, Anesthesia', 'Antihypertensive Agents', 'Nicotinic Antagonists']
5464096.0	CC(C(=O)N1C2CCCC2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O	['Angiotensin-Converting Enzyme Inhibitors', 'Antihypertensive Agents']
13389383.0	CCC1(C(=O)NC(=O)[N-]C1=O)CCC(C)C.[Na+]	['GABA Modulators', 'Hypnotics and Sedatives']
517321.0	CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl	['Anesthetics, Local']
66448.0	CCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O.Cl	['Antidepressive Agents', 'Muscarinic Antagonists', 'Parasympatholytics']
190809.0	CC1=C(C(C(=C(N1)C)C(=O)OC(=O)C2=C(NC(=C(C2C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC)C)C)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC	['Endothelin Receptor Antagonists']
65906.0	CN(C1CCN(CC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)C5=NC=CC(=O)N5	['Histamine H1 Antagonists, Non-Sedating']
24978524.0	C(C(C(C(C(C(=O)O)O)O)O)O)O.C(C(C(C(C(C(=O)O)O)O)O)O)O.[Fe]	['Hematinics']
87793884.0	C(C(C(=O)O)[S-])C(=O)O.[Na].[Na].[Au+]	['Antirheumatic Agents']
101788475.0	C1=C(C=C(C(=C1O)O)O)C(=O)OCC(C(C(C(CO)O)O)O)O	['Glycoside Hydrolase Inhibitors']
1388.0	CN1CCC(=CC1)C2=CC=CC=C2	['Dopamine Agents']
3126.0	CCCCCCCCCCCCCCCC(C(CO)N)O	['Enzyme Inhibitors']
4168.0	CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl	['Antiemetics']
163727.0	C1=CC(=NC=C1Cl)C(=O)NCCN.Cl	['Antiparkinson Agents', 'Monoamine Oxidase Inhibitors']
9980241.0	CC(=O)OCC(=O)C1(C(=C)CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)O	['Glucocorticoids']
1678.0	C(C[N+](=O)[O-])C(=O)O	['Antihypertensive Agents', 'Convulsants']
